"","date","location","continent","total_deaths_per_million","new_deaths","total_vaccinations","people_fully_vaccinated","people_vaccinated","total_tests_per_thousand","gdp_per_capita","extreme_poverty","smoker_total","male_smokers","female_smokers","population","population_density","stringency_index","diabetes_prevalence"
"6393",2021-05-30,"Ukraine","Europe",1207.91,90,1147581,126001,1021804,234.017,7894.393,0.1,60.9,47.4,13.5,43466822,77.39,43.52,7.11
"6394",2021-05-31,"Ukraine","Europe",1209.497,69,1161518,129706,1032036,234.219,7894.393,0.1,60.9,47.4,13.5,43466822,77.39,43.52,7.11
"6395",2021-06-01,"Ukraine","Europe",1213.385,169,1180402,132732,1047894,234.828,7894.393,0.1,60.9,47.4,13.5,43466822,77.39,57.41,7.11
"6396",2021-06-02,"Ukraine","Europe",1217.181,165,1214883,138314,1076793,235.471,7894.393,0.1,60.9,47.4,13.5,43466822,77.39,57.41,7.11
"6397",2021-06-03,"Ukraine","Europe",1219.666,108,1265723,142286,1123661,236.08,7894.393,0.1,60.9,47.4,13.5,43466822,77.39,57.41,7.11
"6398",2021-06-04,"Ukraine","Europe",1222.013,102,1323163,146182,1177371,236.74,7894.393,0.1,60.9,47.4,13.5,43466822,77.39,57.41,7.11
"6399",2021-06-05,"Ukraine","Europe",1224.175,94,1363264,147054,1216600,237.409,7894.393,0.1,60.9,47.4,13.5,43466822,77.39,57.41,7.11
"6400",2021-06-06,"Ukraine","Europe",1225.256,47,1388124,147508,1241006,237.794,7894.393,0.1,60.9,47.4,13.5,43466822,77.39,57.41,7.11
"6401",2021-06-07,"Ukraine","Europe",1226.108,37,1436285,152532,1284143,238.041,7894.393,0.1,60.9,47.4,13.5,43466822,77.39,57.41,7.11
"6402",2021-06-08,"Ukraine","Europe",1228.983,125,1489446,161768,1328068,238.808,7894.393,0.1,60.9,47.4,13.5,43466822,77.39,57.41,7.11
"6403",2021-06-09,"Ukraine","Europe",1230.893,83,1545019,180843,1364566,239.391,7894.393,0.1,60.9,47.4,13.5,43466822,77.39,57.41,7.11
"6404",2021-06-10,"Ukraine","Europe",1233.285,104,1599348,204428,1395310,240.058,7894.393,0.1,60.9,47.4,13.5,43466822,77.39,57.41,7.11
"6405",2021-06-11,"Ukraine","Europe",1235.034,76,1661410,230810,1430990,240.653,7894.393,0.1,60.9,47.4,13.5,43466822,77.39,57.41,7.11
"6406",2021-06-12,"Ukraine","Europe",1236.759,75,1696280,237296,1459374,241.274,7894.393,0.1,60.9,47.4,13.5,43466822,77.39,57.41,7.11
"6407",2021-06-13,"Ukraine","Europe",1237.611,37,1718499,239188,1479701,241.668,7894.393,0.1,60.9,47.4,13.5,43466822,77.39,57.41,7.11
"6408",2021-06-14,"Ukraine","Europe",1238.002,17,1768556,261145,1507801,241.936,7894.393,0.1,60.9,47.4,13.5,43466822,77.39,57.41,7.11
"6409",2021-06-15,"Ukraine","Europe",1239.888,82,1831147,288274,1543263,242.679,7894.393,0.1,60.9,47.4,13.5,43466822,77.39,57.41,7.11
"6410",2021-06-16,"Ukraine","Europe",1241.867,86,1907685,313992,1594083,243.331,7894.393,0.1,60.9,47.4,13.5,43466822,77.39,57.41,7.11
"6411",2021-06-17,"Ukraine","Europe",1243.27,61,1989398,337735,1652053,243.953,7894.393,0.1,60.9,47.4,13.5,43466822,77.39,58.33,7.11
"6412",2021-06-18,"Ukraine","Europe",1244.558,56,2056499,356180,1700709,244.548,7894.393,0.1,60.9,47.4,13.5,43466822,77.39,58.33,7.11
"6413",2021-06-19,"Ukraine","Europe",1245.594,45,2082102,360167,1722325,245.157,7894.393,0.1,60.9,47.4,13.5,43466822,77.39,58.33,7.11
"6414",2021-06-20,"Ukraine","Europe",1246.261,29,2086492,360842,1726040,245.476,7894.393,0.1,60.9,47.4,13.5,43466822,77.39,58.33,7.11
"6415",2021-06-21,"Ukraine","Europe",1246.744,21,2095458,363237,1732611,245.682,7894.393,0.1,60.9,47.4,13.5,43466822,77.39,58.33,7.11
"6416",2021-06-22,"Ukraine","Europe",1247.388,28,2149244,394497,1755137,245.955,7894.393,0.1,60.9,47.4,13.5,43466822,77.39,58.33,7.11
"6417",2021-06-23,"Ukraine","Europe",1249.206,79,2229169,435556,1794003,246.56,7894.393,0.1,60.9,47.4,13.5,43466822,77.39,58.33,7.11
"6418",2021-06-24,"Ukraine","Europe",1250.747,67,2325345,490766,1834969,247.077,7894.393,0.1,60.9,47.4,13.5,43466822,77.39,58.33,7.11
"6419",2021-06-25,"Ukraine","Europe",1252.196,63,2422475,551356,1871509,247.526,7894.393,0.1,60.9,47.4,13.5,43466822,77.39,58.33,7.11
"6420",2021-06-26,"Ukraine","Europe",1253.209,44,2466135,572688,1893837,248.025,7894.393,0.1,60.9,47.4,13.5,43466822,77.39,58.33,7.11
"6421",2021-06-27,"Ukraine","Europe",1253.784,25,2484766,580278,1904878,248.346,7894.393,0.1,60.9,47.4,13.5,43466822,77.39,58.33,7.11
"6422",2021-06-28,"Ukraine","Europe",1254.221,19,2501831,589752,1912469,248.624,7894.393,0.1,60.9,47.4,13.5,43466822,77.39,54.63,7.11
"6423",2021-06-29,"Ukraine","Europe",1254.543,14,2583468,649914,1933944,248.875,7894.393,0.1,60.9,47.4,13.5,43466822,77.39,54.63,7.11
"6424",2021-06-30,"Ukraine","Europe",1255.693,50,2676654,711386,1965658,249.393,7894.393,0.1,60.9,47.4,13.5,43466822,77.39,54.63,7.11
"6425",2021-07-01,"Ukraine","Europe",1257.143,63,2767613,766873,2001130,249.874,7894.393,0.1,60.9,47.4,13.5,43466822,77.39,54.63,7.11
"6426",2021-07-02,"Ukraine","Europe",1258.132,43,2862160,824313,2038237,250.329,7894.393,0.1,60.9,47.4,13.5,43466822,77.39,54.63,7.11
"6427",2021-07-03,"Ukraine","Europe",1259.236,48,2901017,841681,2059726,250.788,7894.393,0.1,60.9,47.4,13.5,43466822,77.39,54.63,7.11
"6428",2021-07-04,"Ukraine","Europe",1259.765,23,2925380,850784,2074986,251.115,7894.393,0.1,60.9,47.4,13.5,43466822,77.39,54.63,7.11
"6429",2021-07-05,"Ukraine","Europe",1260.364,26,2998614,898466,2100538,251.343,7894.393,0.1,60.9,47.4,13.5,43466822,77.39,50.93,7.11
"6430",2021-07-06,"Ukraine","Europe",1261.077,31,3092168,955997,2136561,251.806,7894.393,0.1,60.9,47.4,13.5,43466822,77.39,50.93,7.11
"6431",2021-07-07,"Ukraine","Europe",1262.112,45,3196848,1018648,2178590,252.272,7894.393,0.1,60.9,47.4,13.5,43466822,77.39,50.93,7.11
"6432",2021-07-08,"Ukraine","Europe",1262.894,34,3306008,1082992,2223406,252.685,7894.393,0.1,60.9,47.4,13.5,43466822,77.39,50.93,7.11
"6433",2021-07-09,"Ukraine","Europe",1263.423,23,3420668,1143832,2277226,253.107,7894.393,0.1,60.9,47.4,13.5,43466822,77.39,50.93,7.11
"6434",2021-07-10,"Ukraine","Europe",1264.16,32,3462976,1165066,2298300,253.533,7894.393,0.1,60.9,47.4,13.5,43466822,77.39,50.93,7.11
"6435",2021-07-11,"Ukraine","Europe",1264.505,15,3489332,1178032,2311690,253.829,7894.393,0.1,60.9,47.4,13.5,43466822,77.39,50.93,7.11
"6436",2021-07-12,"Ukraine","Europe",1264.896,17,3572509,1215674,2357225,254.05,7894.393,0.1,60.9,47.4,13.5,43466822,77.39,50.93,7.11
"6437",2021-07-13,"Ukraine","Europe",1266.023,49,3673755,1259181,2415052,254.531,7894.393,0.1,60.9,47.4,13.5,43466822,77.39,50.93,7.11
"6438",2021-07-14,"Ukraine","Europe",1266.851,36,3782514,1306360,2476632,254.958,7894.393,0.1,60.9,47.4,13.5,43466822,77.39,50.93,7.11
"6439",2021-07-15,"Ukraine","Europe",1267.564,31,3899890,1360734,2539634,255.408,7894.393,0.1,60.9,47.4,13.5,43466822,77.39,50.93,7.11
"6440",2021-07-16,"Ukraine","Europe",1268.186,27,4011040,1406658,2604860,255.828,7894.393,0.1,60.9,47.4,13.5,43466822,77.39,50.93,7.11
"6441",2021-07-17,"Ukraine","Europe",1268.807,27,4061475,1423014,2638939,256.243,7894.393,0.1,60.9,47.4,13.5,43466822,77.39,50.93,7.11
"6442",2021-07-18,"Ukraine","Europe",1269.244,19,4098648,1431605,2667521,256.552,7894.393,0.1,60.9,47.4,13.5,43466822,77.39,50.93,7.11
"6443",2021-07-20,"Ukraine","Europe",1270.417,38,4279666,1501769,2778375,257.266,7894.393,0.1,60.9,47.4,13.5,43466822,77.39,50.93,7.11
"6444",2021-07-23,"Ukraine","Europe",1272.488,32,4691872,1682212,3010138,258.584,7894.393,0.1,60.9,47.4,13.5,43466822,77.39,50.93,7.11
"6445",2021-07-27,"Ukraine","Europe",1274.995,39,5081924,1817689,3264713,259.998,7894.393,0.1,60.9,47.4,13.5,43466822,77.39,50.93,7.11
"6446",2021-07-30,"Ukraine","Europe",1277.319,32,5526204,2000853,3525848,261.37,7894.393,0.1,60.9,47.4,13.5,43466822,77.39,50.93,7.11
"6447",2021-08-03,"Ukraine","Europe",1280.126,47,5911202,2152296,3759403,262.824,7894.393,0.1,60.9,47.4,13.5,43466822,77.39,50.93,7.11
"6448",2021-08-06,"Ukraine","Europe",1283.554,37,6408308,2355215,4055090,264.283,7894.393,0.1,60.9,47.4,13.5,43466822,77.39,50.93,7.11
"6449",2021-08-07,"Ukraine","Europe",1284.566,44,6487273,2384687,4106083,264.795,7894.393,0.1,60.9,47.4,13.5,43466822,77.39,50.93,7.11
"6450",2021-08-08,"Ukraine","Europe",1285.279,31,6538718,2407144,4137071,265.216,7894.393,0.1,60.9,47.4,13.5,43466822,77.39,50.93,7.11
"6451",2021-08-09,"Ukraine","Europe",1285.808,23,6678726,2463455,4220768,265.432,7894.393,0.1,60.9,47.4,13.5,43466822,77.39,50.93,7.11
"6452",2021-08-10,"Ukraine","Europe",1286.89,47,6846399,2527345,4324551,265.931,7894.393,0.1,60.9,47.4,13.5,43466822,77.39,50.93,7.11
"6453",2021-08-11,"Ukraine","Europe",1287.81,40,7008448,2588049,4427896,266.475,7894.393,0.1,60.9,47.4,13.5,43466822,77.39,50.93,7.11
"6454",2021-08-12,"Ukraine","Europe",1288.822,44,7171758,2641814,4538441,266.982,7894.393,0.1,60.9,47.4,13.5,43466822,77.39,50.93,7.11
"6455",2021-08-13,"Ukraine","Europe",1290.294,64,7333550,2699400,4644647,267.495,7894.393,0.1,60.9,47.4,13.5,43466822,77.39,50.93,7.11
"6456",2021-08-14,"Ukraine","Europe",1291.238,41,7409698,2730177,4691018,268.07,7894.393,0.1,60.9,47.4,13.5,43466822,77.39,50.93,7.11
"6457",2021-08-17,"Ukraine","Europe",1293.791,47,7702997,2865455,4851539,269.152,7894.393,0.1,60.9,47.4,13.5,43466822,77.39,50.93,7.11
"6458",2021-08-18,"Ukraine","Europe",1295.172,60,7823001,2925045,4914253,269.774,7894.393,0.1,60.9,47.4,13.5,43466822,77.39,50.93,7.11
"6459",2021-08-19,"Ukraine","Europe",1296.437,55,7952028,2996575,4971750,270.318,7894.393,0.1,60.9,47.4,13.5,43466822,77.39,50.93,7.11
"6460",2021-08-20,"Ukraine","Europe",1297.518,47,8099146,3082723,5032720,270.858,7894.393,0.1,60.9,47.4,13.5,43466822,77.39,50.93,7.11
"6461",2021-08-21,"Ukraine","Europe",1298.853,58,8165319,3124548,5057068,271.489,7894.393,0.1,60.9,47.4,13.5,43466822,77.39,50.93,7.11
"6462",2021-08-23,"Ukraine","Europe",1300.44,28,8279461,3195958,5099800,272.099,7894.393,0.1,60.9,47.4,13.5,43466822,77.39,50.93,7.11
"6463",2021-08-25,"Ukraine","Europe",1302.511,43,8462610,3327281,5152290,272.791,7894.393,0.1,60.9,47.4,13.5,43466822,77.39,50.93,7.11
"6464",2021-08-26,"Ukraine","Europe",1304.029,66,8636045,3446099,5208198,273.323,7894.393,0.1,60.9,47.4,13.5,43466822,77.39,50.93,7.11
"6465",2021-08-27,"Ukraine","Europe",1306.031,87,8802596,3555215,5265633,273.853,7894.393,0.1,60.9,47.4,13.5,43466822,77.39,50.93,7.11
"6466",2021-08-28,"Ukraine","Europe",1307.825,78,8890163,3613010,5295405,274.488,7894.393,0.1,60.9,47.4,13.5,43466822,77.39,50.93,7.11
"6467",2021-08-29,"Ukraine","Europe",1309.044,53,8931640,3641167,5308725,274.91,7894.393,0.1,60.9,47.4,13.5,43466822,77.39,50.93,7.11
"6468",2021-08-30,"Ukraine","Europe",1309.827,34,9082122,3740959,5359415,275.129,7894.393,0.1,60.9,47.4,13.5,43466822,77.39,50.93,7.11
"6469",2021-08-31,"Ukraine","Europe",1311.437,70,9239171,3843653,5413770,275.62,7894.393,0.1,60.9,47.4,13.5,43466822,77.39,50.93,7.11
"6470",2021-09-01,"Ukraine","Europe",1312.863,62,9358193,3924322,5452123,276.267,7894.393,0.1,60.9,47.4,13.5,43466822,77.39,50.93,7.11
"6471",2021-09-02,"Ukraine","Europe",1314.313,63,9510965,4030268,5498949,276.808,7894.393,0.1,60.9,47.4,13.5,43466822,77.39,50.93,7.11
"6472",2021-09-03,"Ukraine","Europe",1315.762,63,9678454,4148087,5548619,277.35,7894.393,0.1,60.9,47.4,13.5,43466822,77.39,50.93,7.11
"6473",2021-09-04,"Ukraine","Europe",1316.774,44,9747714,4196917,5569049,277.94,7894.393,0.1,60.9,47.4,13.5,43466822,77.39,50.93,7.11
"6474",2021-09-05,"Ukraine","Europe",1317.948,51,9789501,4227337,5581416,278.311,7894.393,0.1,60.9,47.4,13.5,43466822,77.39,50.93,7.11
"6475",2021-09-06,"Ukraine","Europe",1318.684,32,9923423,4323879,5618796,278.571,7894.393,0.1,60.9,47.4,13.5,43466822,77.39,50.93,7.11
"6476",2021-09-07,"Ukraine","Europe",1320.363,73,10073041,4426276,5666017,279.091,7894.393,0.1,60.9,47.4,13.5,43466822,77.39,50.93,7.11
"6477",2021-09-09,"Ukraine","Europe",1324.044,80,10407825,4637825,5789252,280.399,7894.393,0.1,60.9,47.4,13.5,43466822,77.39,50.93,7.11
"6478",2021-09-10,"Ukraine","Europe",1326.253,96,10591352,4749964,5860640,281.066,7894.393,0.1,60.9,47.4,13.5,43466822,77.39,50.93,7.11
"6479",2021-09-11,"Ukraine","Europe",1328.254,87,10665796,4795238,5889810,281.829,7894.393,0.1,60.9,47.4,13.5,43466822,77.39,50.93,7.11
"6480",2021-09-12,"Ukraine","Europe",1329.106,37,10710944,4824256,5906740,282.263,7894.393,0.1,60.9,47.4,13.5,43466822,77.39,50.93,7.11
"6481",2021-09-13,"Ukraine","Europe",1329.681,25,10846167,4904956,5961263,282.509,7894.393,0.1,60.9,47.4,13.5,43466822,77.39,50.93,7.11
"6482",2021-09-14,"Ukraine","Europe",1332.35,116,10987963,4979138,6028877,283.182,7894.393,0.1,60.9,47.4,13.5,43466822,77.39,50.93,7.11
"6483",2021-09-16,"Ukraine","Europe",1337.71,121,11229655,5079823,6169884,284.753,7894.393,0.1,60.9,47.4,13.5,43466822,77.39,50.93,7.11
"6484",2021-09-17,"Ukraine","Europe",1340.448,119,11362214,5134113,6248153,285.563,7894.393,0.1,60.9,47.4,13.5,43466822,77.39,58.33,7.11
"6485",2021-09-18,"Ukraine","Europe",1342.702,98,11420819,5157975,6282896,286.384,7894.393,0.1,60.9,47.4,13.5,43466822,77.39,58.33,7.11
"6486",2021-09-19,"Ukraine","Europe",1344.06,59,11456848,5173514,6304014,286.917,7894.393,0.1,60.9,47.4,13.5,43466822,77.39,58.33,7.11
"6487",2021-09-20,"Ukraine","Europe",1345.325,55,11565584,5219341,6366923,287.218,7894.393,0.1,60.9,47.4,13.5,43466822,77.39,58.33,7.11
"6488",2021-09-21,"Ukraine","Europe",1348.822,152,11681589,5266844,6435425,287.921,7894.393,0.1,60.9,47.4,13.5,43466822,77.39,58.33,7.11
"6489",2021-09-22,"Ukraine","Europe",1351.698,125,11826357,5319997,6527040,288.764,7894.393,0.1,60.9,47.4,13.5,43466822,77.39,58.33,7.11
"6490",2021-09-23,"Ukraine","Europe",1354.941,141,11979985,5376639,6624026,289.722,7894.393,0.1,60.9,47.4,13.5,43466822,77.39,58.33,7.11
"6491",2021-09-24,"Ukraine","Europe",1358.576,158,12138989,5438758,6720911,290.655,7894.393,0.1,60.9,47.4,13.5,43466822,77.39,58.33,7.11
"6492",2021-09-25,"Ukraine","Europe",1362.004,149,12203210,5464201,6759689,291.561,7894.393,0.1,60.9,47.4,13.5,43466822,77.39,58.33,7.11
"6493",2021-09-26,"Ukraine","Europe",1363.822,79,12240363,5479518,6781525,292.105,7894.393,0.1,60.9,47.4,13.5,43466822,77.39,58.33,7.11
"6494",2021-09-27,"Ukraine","Europe",1366.191,103,12359741,5528892,6851529,292.409,7894.393,0.1,60.9,47.4,13.5,43466822,77.39,58.33,7.11
"6495",2021-09-28,"Ukraine","Europe",1369.78,156,12491987,5585950,6926717,293.123,7894.393,0.1,60.9,47.4,13.5,43466822,77.39,58.33,7.11
"6496",2021-09-29,"Ukraine","Europe",1375.026,228,12617990,5638137,7000533,294.092,7894.393,0.1,60.9,47.4,13.5,43466822,77.39,58.33,7.11
"6497",2021-09-30,"Ukraine","Europe",1379.903,212,12747523,5695402,7072801,295.165,7894.393,0.1,60.9,47.4,13.5,43466822,77.39,58.33,7.11
"6498",2021-10-02,"Ukraine","Europe",1389.105,216,12928583,5775995,7173268,297.293,7894.393,0.1,60.9,47.4,13.5,43466822,77.39,58.33,7.11
"6499",2021-10-04,"Ukraine","Europe",1394.949,120,13062838,5841405,7242113,298.317,7894.393,0.1,60.9,47.4,13.5,43466822,77.39,58.33,7.11
"6500",2021-10-05,"Ukraine","Europe",1402.679,336,13180072,5899980,7300772,299.17,7894.393,0.1,60.9,47.4,13.5,43466822,77.39,58.33,7.11
"6501",2021-10-06,"Ukraine","Europe",1410.478,339,13302370,5962850,7360200,300.421,7894.393,0.1,60.9,47.4,13.5,43466822,77.39,58.33,7.11
"6502",2021-10-07,"Ukraine","Europe",1418.024,328,13430055,6029285,7421450,301.641,7894.393,0.1,60.9,47.4,13.5,43466822,77.39,58.33,7.11
"6503",2021-10-08,"Ukraine","Europe",1423.914,256,13578790,6104059,7495411,302.865,7894.393,0.1,60.9,47.4,13.5,43466822,77.39,58.33,7.11
"6504",2021-10-09,"Ukraine","Europe",1429.987,264,13644843,6135929,7529594,304.092,7894.393,0.1,60.9,47.4,13.5,43466822,77.39,58.33,7.11
"6505",2021-10-10,"Ukraine","Europe",1434.013,175,13683903,6155712,7548871,304.913,7894.393,0.1,60.9,47.4,13.5,43466822,77.39,58.33,7.11
"6506",2021-10-11,"Ukraine","Europe",1439.029,218,13807133,6218766,7609047,305.457,7894.393,0.1,60.9,47.4,13.5,43466822,77.39,58.33,7.11
"6507",2021-10-12,"Ukraine","Europe",1447.564,371,13959836,6291954,7688562,306.521,7894.393,0.1,60.9,47.4,13.5,43466822,77.39,58.33,7.11
"6508",2021-10-13,"Ukraine","Europe",1458.906,493,14124223,6370419,7774484,307.813,7894.393,0.1,60.9,47.4,13.5,43466822,77.39,58.33,7.11
"6509",2021-10-14,"Ukraine","Europe",1468.867,433,14159120,6385613,7794187,309.27,7894.393,0.1,60.9,47.4,13.5,43466822,77.39,58.33,7.11
"6510",2021-10-15,"Ukraine","Europe",1473.952,221,14307558,6454471,7873767,310.188,7894.393,0.1,60.9,47.4,13.5,43466822,77.39,58.33,7.11
"6511",2021-10-18,"Ukraine","Europe",1490.723,194,14639324,6594244,8065760,312.463,7894.393,0.1,60.9,47.4,13.5,43466822,77.39,58.33,7.11
"6512",2021-01-10,"United Kingdom","Europe",1195.872,567,2677971,391399,2286572,732.371,39753.244,0.2,44.7,24.7,20,68207114,272.898,87.96,4.28
"6513",2021-01-11,"United Kingdom","Europe",1203.628,529,2843815,412167,2431648,739.959,39753.244,0.2,44.7,24.7,20,68207114,272.898,87.96,4.28
"6514",2021-01-12,"United Kingdom","Europe",1221.896,1246,3067541,428232,2639309,747.977,39753.244,0.2,44.7,24.7,20,68207114,272.898,87.96,4.28
"6515",2021-01-13,"United Kingdom","Europe",1244.885,1568,3356229,437977,2918252,756.808,39753.244,0.2,44.7,24.7,20,68207114,272.898,87.96,4.28
"6516",2021-01-14,"United Kingdom","Europe",1263.255,1253,3678180,443234,3234946,766.511,39753.244,0.2,44.7,24.7,20,68207114,272.898,87.96,4.28
"6517",2021-01-15,"United Kingdom","Europe",1282.095,1285,4023705,447442,3576263,774.946,39753.244,0.2,44.7,24.7,20,68207114,272.898,87.96,4.28
"6518",2021-01-16,"United Kingdom","Europe",1301.14,1299,4322456,450062,3872394,781.828,39753.244,0.2,44.7,24.7,20,68207114,272.898,87.96,4.28
"6519",2021-01-17,"United Kingdom","Europe",1311.139,682,4514802,452301,4062501,787.63,39753.244,0.2,44.7,24.7,20,68207114,272.898,87.96,4.28
"6520",2021-01-18,"United Kingdom","Europe",1319.965,602,4723443,456866,4266577,795.504,39753.244,0.2,44.7,24.7,20,68207114,272.898,87.96,4.28
"6521",2021-01-19,"United Kingdom","Europe",1343.599,1612,5070365,460625,4609740,803.7,39753.244,0.2,44.7,24.7,20,68207114,272.898,87.96,4.28
"6522",2021-01-20,"United Kingdom","Europe",1370.37,1826,5437284,464036,4973248,812.902,39753.244,0.2,44.7,24.7,20,68207114,272.898,87.96,4.28
"6523",2021-01-21,"United Kingdom","Europe",1389.371,1296,5849899,466796,5383103,822.352,39753.244,0.2,44.7,24.7,20,68207114,272.898,87.96,4.28
"6524",2021-01-22,"United Kingdom","Europe",1409.912,1401,6329968,468617,5861351,831.278,39753.244,0.2,44.7,24.7,20,68207114,272.898,87.96,4.28
"6525",2021-01-23,"United Kingdom","Europe",1429.734,1352,6822981,469660,6353321,838.099,39753.244,0.2,44.7,24.7,20,68207114,272.898,87.96,4.28
"6526",2021-01-24,"United Kingdom","Europe",1438.692,611,7044048,470478,6573570,843.882,39753.244,0.2,44.7,24.7,20,68207114,272.898,87.96,4.28
"6527",2021-01-25,"United Kingdom","Europe",1447.4,594,7325773,472446,6853327,851.669,39753.244,0.2,44.7,24.7,20,68207114,272.898,87.96,4.28
"6528",2021-01-26,"United Kingdom","Europe",1471.386,1636,7638543,474156,7164387,860.233,39753.244,0.2,44.7,24.7,20,68207114,272.898,87.96,4.28
"6529",2021-01-27,"United Kingdom","Europe",1496.691,1726,7953250,476485,7476765,871.229,39753.244,0.2,44.7,24.7,20,68207114,272.898,87.96,4.28
"6530",2021-01-28,"United Kingdom","Europe",1514.857,1239,8369438,478254,7891184,882.007,39753.244,0.2,44.7,24.7,20,68207114,272.898,87.96,4.28
"6531",2021-01-29,"United Kingdom","Europe",1533.154,1248,8859372,480432,8378940,891.464,39753.244,0.2,44.7,24.7,20,68207114,272.898,87.96,4.28
"6532",2021-01-30,"United Kingdom","Europe",1550.821,1205,9468382,491053,8977329,897.625,39753.244,0.2,44.7,24.7,20,68207114,272.898,87.96,4.28
"6533",2021-01-31,"United Kingdom","Europe",1559.471,590,9790576,494209,9296367,906.104,39753.244,0.2,44.7,24.7,20,68207114,272.898,87.96,4.28
"6534",2021-02-01,"United Kingdom","Europe",1565.438,407,10143511,496796,9646715,915.347,39753.244,0.2,44.7,24.7,20,68207114,272.898,87.96,4.28
"6535",2021-02-02,"United Kingdom","Europe",1586.711,1451,10520433,498962,10021471,924.032,39753.244,0.2,44.7,24.7,20,68207114,272.898,87.96,4.28
"6536",2021-02-03,"United Kingdom","Europe",1606.093,1322,10992444,501957,10490487,935.451,39753.244,0.2,44.7,24.7,20,68207114,272.898,87.96,4.28
"6537",2021-02-04,"United Kingdom","Europe",1619.508,915,11477040,505993,10971047,946.678,39753.244,0.2,44.7,24.7,20,68207114,272.898,87.96,4.28
"6538",2021-02-05,"United Kingdom","Europe",1634.39,1015,11975267,510057,11465210,956.258,39753.244,0.2,44.7,24.7,20,68207114,272.898,87.96,4.28
"6539",2021-02-06,"United Kingdom","Europe",1646.529,828,12526737,511719,12015018,962.661,39753.244,0.2,44.7,24.7,20,68207114,272.898,87.96,4.28
"6540",2021-02-07,"United Kingdom","Europe",1652.042,376,12806587,512581,12294006,971.189,39753.244,0.2,44.7,24.7,20,68207114,272.898,87.96,4.28
"6541",2021-02-08,"United Kingdom","Europe",1656.924,333,13162878,516392,12646486,980.06,39753.244,0.2,44.7,24.7,20,68207114,272.898,87.96,4.28
"6542",2021-02-09,"United Kingdom","Europe",1672.348,1052,13577851,519553,13058298,988.093,39753.244,0.2,44.7,24.7,20,68207114,272.898,87.96,4.28
"6543",2021-02-10,"United Kingdom","Europe",1687.038,1002,14033555,524447,13509108,998.862,39753.244,0.2,44.7,24.7,20,68207114,272.898,87.96,4.28
"6544",2021-02-11,"United Kingdom","Europe",1697.008,680,14542318,530094,14012224,1009.116,39753.244,0.2,44.7,24.7,20,68207114,272.898,87.96,4.28
"6545",2021-02-12,"United Kingdom","Europe",1708.136,759,15091696,534869,14556827,1017.815,39753.244,0.2,44.7,24.7,20,68207114,272.898,87.96,4.28
"6546",2021-02-13,"United Kingdom","Europe",1717.24,621,15599904,537715,15062189,1023.214,39753.244,0.2,44.7,24.7,20,68207114,272.898,87.96,4.28
"6547",2021-02-14,"United Kingdom","Europe",1721.037,259,15839781,539630,15300151,1028.69,39753.244,0.2,44.7,24.7,20,68207114,272.898,87.96,4.28
"6548",2021-02-15,"United Kingdom","Europe",1724.483,235,16122272,546165,15576107,1034.975,39753.244,0.2,44.7,24.7,20,68207114,272.898,87.96,4.28
